		zr2760_10_	zr2760_12_	zr2760_16_	zr2760_17_	zr2760_18_	zr2760_20_	zr2760_21_	zr2760_23_	zr2760_24_	zr2760_25_	zr2760_26_	zr2760_27_	zr2760_28_	zr2760_29_	zr2760_30_	zr2760_31_	zr2760_32_	zr2760_33_	zr2760_35_	zr2760_36_	zr2760_37_	zr2760_38_	zr2760_39_	zr2760_40_	zr2760_41_	zr2760_42_	zr2760_43_	zr2760_44_	zr2760_45_	zr2760_46_	zr2760_47_	zr2760_48_	zr2760_49_	zr2760_50_	zr2760_51_	zr2760_52_	zr2760_53_	zr2760_54_	zr2760_55_	zr2760_56_	zr2760_57_	zr2760_58_	zr2760_59_	zr2760_60_	zr2760_61_	zr2760_62_	zr2760_63_	zr2760_64_	zr2760_65_	zr2760_66_	zr2760_67_	zr2760_68_	zr2760_69_	zr2760_70_	zr2760_71_	zr2760_73_	zr2760_74_	zr2760_75_	zr2760_76_	zr2760_77_	zr2760_78_	zr2760_79_
Planctomycetota	D0159A-S42-MaxBin2-060	0.008468512	0.008640181	0.006889087	0.007086455	0.014735486	0.009877818	0.005437447	0.008773625	0.007705107	0.007834774	0.022737253	0.007862864	0.009043759	0.010871168	0.009208978	0.01374763	0.00992574	0.017110145	0.010500749	0.008591016	0.014081171	0.01599614	0.014726713	0.009058086	0.017716777	0.011269788	0.049083382	0.017914426	0.010651337	0.009462752	0.009175002	0.013191075	0.013052874	0.018203575	0.015578466	0.025832176	0.016945528	0.009623524	0.012270415	0.015583656	0.011577239	0.012832317	0.015686177	0.012789872	0.061268173	0.017548492	0.009751136	0.017406901	0.007642469	0.007662199	0.01014461	0.013469877	0.008958723	0.14755493	0.015641559	0.023038339	0.100474834	0.011616126	0.008709237	0.12760149	0.08804849	0.016783694
Planctomycetota	D0159A-S42-MaxBin2-094	0.003297457	0.002415485	0.010842558	0.002197384	0.017712379	0.002522057	0.001558078	0.002202514	0.001908782	0.002194756	0.00411049	0.001905353	0.010899268	0.00228268	0.002008936	0.019089825	0.01298958	0.020464081	0.0143548	0.009662321	0.019388478	0.021988256	0.01708671	0.011396222	0.023284862	0.012626153	0.015632123	0.020907402	0.01393055	0.013798953	0.011717054	0.017382378	0.019450381	0.023531605	0.020219898	0.026151674	0.024178866	0.014527526	0.014738731	0.023504648	0.013568681	0.013173019	0.02045452	0.013628455	0.04131182	0.025007375	0.012080384	0.019292995	0.01231429	0.012165589	0.012583654	0.01947906	0.012662911	0.07750537	0.016499296	0.031117437	0.10378708	0.011917898	0.010787508	0.05913306	0.085804045	0.021957982
Planctomycetota	D0164A-S44-MaxBin2-031	0.004386127	0.003153725	0.017694212	0.003021733	0.028337823	0.003185055	0.00186418	0.003601293	0.002583028	0.003400005	0.005820937	0.002326829	0.017652575	0.003140814	0.002411117	0.030869558	0.020472053	0.034034222	0.02258299	0.015550293	0.030076714	0.035233695	0.026749538	0.0179931	0.036490776	0.02073541	0.024152368	0.033606373	0.02262485	0.02151981	0.018734032	0.027507886	0.030712992	0.0361793	0.03193021	0.04218607	0.037941813	0.022810197	0.022795461	0.038554292	0.021025311	0.020880837	0.03348874	0.022105861	0.0684788	0.041360363	0.019549914	0.030402152	0.017787283	0.018861463	0.019747747	0.032429457	0.019439418	0.124873	0.02629259	0.05034155	0.17657861	0.019059619	0.016243007	0.09677073	0.14232245	0.034460153
Bacteroidota	D0187A-S50-MaxBin2-002	0.054197267	0.08113296	0.04309774	0.06608255	0.07040227	0.06886209	0.058459915	0.0825477	0.0855411	0.06687692	0.10361803	0.08114573	0.04870912	0.08298189	0.08387093	0.060018282	0.046828773	0.07008857	0.04659035	0.04969647	0.07081942	0.066942476	0.06556349	0.05328552	0.07273137	0.06033631	0.37774828	0.06583	0.05270471	0.047480207	0.046559222	0.052181788	0.05723144	0.059410978	0.05796155	0.07944843	0.061292324	0.054217774	0.055027004	0.06220051	0.053848486	0.060709268	0.05920114	0.05145973	0.22768985	0.062294845	0.04626246	0.057249174	0.038896922	0.03971554	0.044250026	0.054917663	0.047102116	0.4447793	0.04509909	0.3741778	0.38430962	0.046070058	0.031183004	0.7958987	0.6187679	0.054619182
Proteobacteria	D0213A-S55-MaxBin2-007	0.021683417	0.022772385	0.15710819	0.01749307	0.28307348	0.02871333	0.01723177	0.03056204	0.030622268	0.01794515	0.13597107	0.027076233	0.16486153	0.03431883	0.030535242	0.28629735	0.20654066	0.34695387	0.21326295	0.15509756	0.31528074	0.31100178	0.32951707	0.19546059	0.216761	0.18808816	0.6291938	0.3480511	0.147737	0.1447303	0.20471126	0.29612017	0.26424012	0.2933906	0.3303459	0.19075678	0.27819547	0.23296008	0.23450367	0.30574083	0.20158274	0.19613053	0.28379527	0.23942031	0.6857541	0.268288	0.19776992	0.15716268	0.17945066	0.21246572	0.21434745	0.26640952	0.17662114	0.8276386	0.1853662	0.6275724	0.82309586	0.14676571	0.12451447	0.7677442	0.7289308	0.20730637
Bacteroidota	D0275A-S58-MaxBin2-001	0.021026503	0.020690028	0.031629194	0.021902753	0.034606054	0.026582412	0.022740042	0.024108022	0.032002244	0.02199451	0.06410115	0.025783004	0.028645515	0.038022965	0.029020922	0.032575335	0.025208991	0.0336394	0.029236803	0.018963983	0.035435934	0.034576416	0.028619146	0.032850865	0.04059366	0.025630424	0.39752817	0.026733669	0.021975586	0.017543778	0.02372479	0.030435804	0.050912432	0.028567221	0.02842679	0.091999516	0.034524534	0.023662422	0.025608497	0.02958976	0.024822507	0.026041238	0.07776091	0.028488806	0.24502495	0.03127361	0.026713062	0.15743203	0.025983019	0.028202508	0.024165066	0.035151545	0.059202764	0.5600606	0.067179374	0.39548	0.4970278	0.06628843	0.06810072	1.0227666	0.79238176	0.1389835
None	D0275A-S58-MaxBin2-028	3.47E-05	2.82E-05	8.52E-06	5.02E-05	2.75E-05	6.04E-06	5.64E-05	3.98E-05	8.21E-06	1.93E-05	3.46E-05	4.16E-05	3.43E-06	6.21E-05	7.68E-06	2.31E-06	0	3.83E-05	7.45E-06	1.01E-06	1.90E-05	5.03E-06	1.12E-05	2.95E-05	2.71E-05	0	0.001298363	1.01E-05	1.03E-05	2.80E-06	2.04E-05	3.12E-05	9.65E-06	0	5.54E-06	1.17E-05	1.40E-05	2.04E-05	6.57E-06	3.47E-06	1.13E-05	3.70E-06	2.38E-05	3.65E-06	0.002084688	1.04E-05	3.73E-05	0	0	2.17E-05	9.57E-06	2.77E-05	4.68E-05	0.00727941	9.11E-05	0.003718268	0.004205176	3.43E-05	6.47E-05	0.012926584	0.004225642	0.000175172
Planctomycetota	D0275A-S58-MaxBin2-091	0.004752975	0.00314763	0.01153655	0.002919752	0.019297397	0.003954511	0.002437964	0.003163023	0.002936455	0.003017498	0.005467685	0.003109165	0.011972843	0.003608687	0.003196402	0.020519132	0.013517602	0.021603	0.015180211	0.010811526	0.020151453	0.023660192	0.01824929	0.011955692	0.024601981	0.013879408	0.016391164	0.021759473	0.015171244	0.014844863	0.012640958	0.018643353	0.02037922	0.024596846	0.021153457	0.028037665	0.025140543	0.015603073	0.015636142	0.025121793	0.013819355	0.013604376	0.022207487	0.01432589	0.04379398	0.026649924	0.01325332	0.020585379	0.012910105	0.013162266	0.013658628	0.020804781	0.013000982	0.08089693	0.017989198	0.032844998	0.110119894	0.012327448	0.011378016	0.061816487	0.09075506	0.023582624
Thermoplasmatota	D1030A-S60-MaxBin2-049	0.001083564	0.000621701	0.08070513	0.00106959	0.05564519	0.001928199	0.001934591	0.001859863	0.001343651	0.000778208	0.009620034	0.001700918	0.05648852	0.002000586	0.000815608	0.050304618	0.074908376	0.04594192	0.04676568	0.048072707	0.03891083	0.049563527	0.04736391	0.079061	0.031144697	0.05076303	0.1759783	0.044763956	0.06513959	0.07572882	0.06357786	0.05631289	0.045763228	0.054571997	0.053762384	0.046366066	0.046590816	0.06939026	0.06052484	0.047018707	0.060115553	0.038663354	0.039475735	0.05207425	0.113005385	0.029401656	0.07841409	0.04347119	0.08351097	0.09932069	0.06789938	0.06111246	0.05919029	0.0356356	0.10896264	0.16348039	0.018341763	0.06048737	0.066963516	0.022272155	0.020555792	0.036610745
Verrucomicrobiota	Las19c107-75m-1-MaxBin2-011-Lasker2019	0.18977556	0.1713403	0.053217877	0.17720072	0.04627109	0.15982275	0.1252967	0.16374888	0.13112938	0.16847092	0.11584522	0.1301657	0.0630844	0.107316904	0.13125344	0.05986756	0.050946258	0.05299548	0.038078785	0.07614817	0.05007699	0.05996784	0.054259162	0.044659957	0.066963054	0.065126404	0.015884701	0.05576056	0.052041776	0.055778872	0.0524039	0.056272853	0.052621383	0.06517807	0.05510989	0.05461057	0.066043	0.055751313	0.050193556	0.062213153	0.049872145	0.06981527	0.040739696	0.043303568	0.03326204	0.06856803	0.048707604	0.03280499	0.04540963	0.040152665	0.03700695	0.03673556	0.044960268	0.012503552	0.04099965	0.009140278	0.014540495	0.041177776	0.031670228	0.020341545	0.021268731	0.05852331
Bacteroidota	RL2103c001-48m-1-MaxBin2-106	0.004856744	0.005294215	0.002806002	0.004510314	0.0025974	0.005362593	0.00474682	0.005306123	0.005182059	0.004812351	0.004550321	0.005288202	0.002779543	0.004723768	0.005194068	0.002672593	0.003168625	0.002295313	0.002088768	0.002298817	0.002567502	0.00256757	0.002219938	0.003285801	0.002595965	0.002019526	0.008042238	0.002413221	0.002527857	0.002626655	0.002289286	0.002584655	0.002598536	0.003075418	0.002579622	0.003736776	0.002480966	0.00322757	0.002264686	0.002434512	0.002358836	0.002413318	0.002806309	0.00265942	0.009943635	0.002928566	0.003219181	0.002861046	0.002610016	0.004273657	0.003265728	0.002769225	0.002569324	0.015963757	0.003835739	0.013824438	0.019394362	0.00253307	0.002111509	0.020006798	0.021608932	0.002770775
Proteobacteria	RL2103c002-5m-1-MaxBin2-002	0.09998058	0.10695798	0.12351339	0.061314832	0.20193714	0.14136215	0.05031713	0.12075325	0.12794147	0.08319289	0.51979625	0.1058831	0.13277577	0.14820424	0.14024556	0.17865604	0.13928233	0.234827	0.14104311	0.12984633	0.2014585	0.21542825	0.18348874	0.13705316	0.2514754	0.1651357	2.057282	0.22665562	0.065883175	0.06954096	0.124211565	0.17230974	0.18181889	0.21858896	0.19896095	0.28225103	0.21237761	0.13413419	0.13467225	0.19952455	0.13705795	0.1533427	0.1762423	0.12331157	1.8817053	0.23645398	0.16852607	0.16556464	0.11436018	0.14114155	0.12351595	0.14073406	0.11736698	1.4114828	0.18231677	2.3771334	3.6108785	0.12445645	0.10611838	2.3498745	4.91047	0.20214082
Bacteroidota	RL2103c002-5m-1-MaxBin2-026	0.000656606	0.000599952	0.006313725	0.000614776	0.006994082	0.000653878	0.000641162	0.00074701	0.00076822	0.000642835	0.0015477	0.000594994	0.004634752	0.000646771	0.000565465	0.007252823	0.007731711	0.009465557	0.005524315	0.004026551	0.007735904	0.007296552	0.007350536	0.00680348	0.007024077	0.004811404	0.010262079	0.00788902	0.006156458	0.00630878	0.006061416	0.00793809	0.008039771	0.008599072	0.008096357	0.008077134	0.0063322	0.006150485	0.006911379	0.006445232	0.006896405	0.004014187	0.006202865	0.006624822	0.008504273	0.007664374	0.006741304	0.007456209	0.005778801	0.008175858	0.008378939	0.008649789	0.005372604	0.006821229	0.007802991	0.011041435	0.008237948	0.005428267	0.005215821	0.006913272	0.009049262	0.005277731
None	RL2103c009-40m-1-MaxBin2-012	0.000807432	0.000573746	0.008602916	0.000474813	0.007596557	0.000742145	0.000423384	0.000806852	0.000599782	0.000488582	0.001298757	0.000508906	0.00704081	0.000726628	0.00057922	0.010439027	0.009354186	0.014019125	0.00641315	0.006792515	0.008848023	0.011187139	0.010897459	0.007242906	0.008294787	0.007116766	0.002994875	0.013688073	0.00352181	0.003935101	0.007923466	0.010901253	0.011043329	0.011845263	0.01201279	0.008705991	0.011647599	0.006669776	0.009184256	0.008954586	0.009503454	0.007769859	0.00779762	0.008350022	0.004084607	0.012635916	0.008561152	0.006702298	0.006766495	0.008758564	0.009831199	0.0102913	0.007230792	0.004425974	0.009075649	0.003445715	0.004597374	0.006378599	0.006844863	0.0044454	0.00468039	0.010246869
Verrucomicrobiota	RL2103c014-5m-1-MaxBin2-018	0.002795501	0.002196129	0.010324416	0.002021637	0.011236682	0.003317518	0.001819743	0.002921552	0.002387828	0.002045154	0.022445336	0.002403463	0.009064789	0.004028305	0.002643508	0.01133176	0.009313647	0.012754322	0.009534542	0.010588757	0.011858591	0.011977088	0.012829524	0.010761103	0.012603325	0.010326087	0.096453644	0.012964894	0.012267986	0.013034539	0.009993447	0.011158749	0.010650557	0.012211827	0.013124038	0.010623685	0.012626524	0.011062236	0.008558893	0.01289475	0.008284751	0.010259195	0.010233923	0.007873653	0.18714455	0.013339803	0.015071951	0.008937399	0.010080365	0.013665746	0.0102173	0.009452561	0.007891121	0.056975886	0.007942141	0.121361576	0.13400896	0.007193653	0.006562218	0.04417401	0.0936673	0.010998418
SAR324	RL2103c032-5m-3-MaxBin2-067	0.08254435	0.09328732	0.09303245	0.08850968	0.11623252	0.09669371	0.0735057	0.08595722	0.08828384	0.0864827	0.10855385	0.088435166	0.10761698	0.09545439	0.09006344	0.11516813	0.095899984	0.10472554	0.08694428	0.12599704	0.113874435	0.11899947	0.10178754	0.096264645	0.14265658	0.10934939	0.06410143	0.1024484	0.1621239	0.16359784	0.098013505	0.11124938	0.10640609	0.13253202	0.08453444	0.10530881	0.113378525	0.103684194	0.09381205	0.13102542	0.09421971	0.11199909	0.09972945	0.08034551	0.08486987	0.12797622	0.09264715	0.090493135	0.0899327	0.07292834	0.07240286	0.06605686	0.08045558	0.032530595	0.059917953	0.043785337	0.013405425	0.0753361	0.053595513	0.016674312	0.01327318	0.0817518
Proteobacteria	S10C10680-Flyer2018	5.47E-05	1.77E-05	0.000423431	0.002819623	0.003923808	0.004804723	0.006411156	0.00511384	0.004387401	4.95E-05	5.79E-05	2.17E-05	1.84E-05	0.000122201	0.006981995	6.24E-05	0.000511971	0.000117184	1.63E-05	1.58E-05	0.000154405	0.02192087	8.85E-06	0.000702239	3.89E-05	2.12E-05	4.55E-05	3.75E-06	3.52E-05	0.00810677	2.22E-05	0.000417847	5.54E-05	0.000138839	1.12E-05	0.001106715	0.000134872	0.009173443	1.19E-05	0.000116526	2.47E-05	2.26E-05	0.000116762	1.91E-05	6.61E-05	0.005430019	1.06E-05	0.001043839	3.46E-05	2.20E-05	1.91E-05	1.62E-05	6.94E-05	0.007185394	2.91E-05	4.66E-05	3.53E-05	3.71E-05	4.51E-05	9.74E-05	0.004850832	0.000186685
Proteobacteria	S10C1173-Flyer2018	1.88E-06	2.10E-06	6.79E-05	7.90E-05	0.000169057	0.000146421	0.000238821	0.000182893	0.00014583	9.56E-06	2.87E-06	1.97E-06	2.24E-06	2.65E-05	0.000221339	0.000247873	2.82E-05	8.53E-05	2.66E-05	6.59E-06	0.000234109	0.000877377	3.47E-05	6.78E-05	5.86E-05	6.12E-06	7.50E-06	4.70E-06	1.18E-05	0.000233338	0.000114671	0.000237363	0.000171129	0.000302769	4.14E-05	0.001108494	0.000242312	0.000208881	2.26E-05	2.02E-05	6.77E-06	9.32E-06	0.000473445	1.06E-05	2.61E-05	0.000306065	6.87E-06	0.001207863	3.09E-06	4.11E-06	7.62E-06	8.95E-06	1.32E-05	0.000157159	6.87E-06	2.12E-05	1.18E-05	1.69E-05	1.52E-05	2.77E-05	0.000140921	0.000281977
Proteobacteria	S10C156-Lasker2021	3.68E-05	2.03E-05	0.00049758	3.57E-05	0.000528293	4.00E-05	7.62E-05	3.16E-05	7.25E-05	5.01E-05	0.000281769	7.73E-05	0.000371941	0.000136779	5.53E-05	0.000624898	0.00048407	0.000767359	0.000492844	0.000419022	0.000595017	0.000565487	0.000550554	0.000450721	0.000700886	0.000551429	0.005498065	0.000526845	0.000250405	0.000280436	0.000402747	0.000446267	0.000578724	0.000936814	0.000574708	0.000966681	0.000530686	0.000377548	0.000462935	0.000596046	0.000511464	0.000484793	0.000566743	0.000436055	0.006113033	0.000653302	0.000637219	0.000588788	0.000458384	0.000493253	0.000616604	0.000543358	0.000536506	0.007012874	0.000785388	0.006844451	0.008328239	0.000516281	0.000396047	0.006261268	0.009069968	0.000665609
Proteobacteria	S10C175-Flyer2018	2.70E-06	4.30E-06	4.02E-06	0.000109068	0.000212215	0.000269118	0.00031067	0.000239937	0.000182088	7.63E-07	1.87E-06	4.28E-06	0	1.61E-05	0.000299859	0.000548634	3.76E-06	5.35E-05	1.26E-05	0	0.000279004	0.001204835	1.62E-05	2.13E-05	0.000456072	0	0	7.12E-05	8.42E-06	0.000358079	0	0.000228436	0.000160793	0.000438534	8.77E-06	0.001783766	0.000210067	0.000400787	7.17E-06	0.000126991	3.67E-07	2.07E-06	0.000297419	0	7.74E-06	0.000327795	4.03E-06	0.000732825	7.19E-06	0	8.08E-07	5.88E-07	1.30E-05	0.000294416	0	0	4.08E-06	0	6.11E-06	1.53E-05	0.000261246	0.000479824
Proteobacteria	S10C1799-Flyer2018	1.67E-05	5.31E-06	3.76E-05	0.000228326	0.000224561	0.000305453	0.000388113	0.00032781	0.000298979	8.46E-06	1.07E-05	2.92E-05	1.51E-05	1.60E-05	0.000389201	0.000154598	3.25E-05	7.65E-07	2.07E-06	5.62E-06	6.51E-05	0.001587635	3.98E-06	3.30E-05	2.62E-06	9.46E-06	9.72E-06	6.60E-06	7.10E-06	0.000504802	1.56E-05	0.00020635	7.66E-05	0.000266606	2.25E-06	0.000899316	0.000136967	0.000532043	9.84E-06	2.14E-05	1.88E-05	1.50E-05	0.000270474	1.52E-05	2.83E-05	0.000387451	6.85E-06	0.000407842	9.73E-06	4.16E-06	1.68E-05	3.61E-06	9.63E-06	0.000545009	1.63E-05	3.04E-05	2.65E-05	9.40E-06	2.61E-05	8.12E-05	0.000287243	0.000170712
Proteobacteria	S10C2248-Lasker2018	1.65E-05	7.26E-06	6.24E-05	0.000110318	0.000110646	0.000107001	0.000554377	0.000140115	0.000209725	3.67E-05	1.18E-05	5.75E-06	1.09E-05	0.000190232	0.000217646	6.42E-05	6.56E-05	6.33E-05	1.63E-05	1.49E-05	0.000235417	0.000717916	2.43E-05	0.000127768	2.78E-05	1.39E-05	9.91E-06	1.56E-05	6.74E-05	0.000296765	6.98E-06	0.00014077	5.13E-05	0.000100241	1.68E-05	0.000249531	0.000241364	0.000267	1.35E-05	4.53E-05	1.62E-05	1.07E-05	5.74E-05	2.59E-05	8.63E-05	0.000183404	9.10E-06	0.000169214	3.52E-05	9.20E-06	1.26E-05	7.05E-06	0.000114127	0.000139683	5.90E-06	3.52E-05	7.40E-06	3.05E-06	3.76E-06	0.000126081	0.000132647	6.55E-05
Bacteroidota	S10C241-Lasker2021	0.002394353	0.001177943	0.001705707	0.002760483	0.003333801	0.001097761	0.004214741	0.001896	0.001606646	0.002981008	0.005414815	0.003395816	0.001050427	0.005953988	0.001568344	0.001402972	0.002266238	0.003273717	0.002095943	0.000847802	0.002784269	0.003489867	0.001408144	0.002166899	0.00128787	0.002374408	0.17432575	0.002225486	0.001129068	0.001647841	0.001295504	0.001477682	0.001575345	0.001845484	0.002422332	0.003609354	0.002270489	0.002103424	0.002278036	0.001428921	0.002538946	0.00202755	0.002220966	0.002465039	0.21891627	0.001928541	0.006994059	0.003811338	0.001908488	0.00256096	0.002921712	0.00334961	0.003381777	0.6588613	0.008087083	0.31629115	0.7148273	0.007449018	0.005600818	0.96119726	0.71148413	0.017447548
Proteobacteria	S10C550-Flyer2018	3.04E-06	4.75E-07	9.09E-06	0.000166993	0.000226837	0.000330746	0.000528841	0.000387022	0.000265149	4.90E-07	0	0	3.57E-07	3.84E-05	0.000460444	4.59E-06	1.72E-05	1.84E-06	1.09E-06	1.99E-06	4.31E-05	0.001540221	3.55E-07	2.21E-05	0	0	8.54E-07	0	1.58E-05	0.000565065	0	6.91E-06	7.25E-06	1.18E-05	0	2.43E-05	3.57E-05	0.00058015	0	1.99E-06	0	2.51E-06	8.55E-06	0	1.81E-05	0.000384398	0	2.77E-05	0	0	0	0	2.09E-05	0.000519852	0	0	0	0	0	1.16E-05	0.000328245	0
Proteobacteria	S10C71-Lasker2018	0.011829663	0.010853499	0.027097398	0.007477398	0.025070025	0.016158713	0.0054338	0.011228962	0.012258857	0.009041783	0.032871775	0.009195822	0.025315402	0.011600641	0.012370219	0.027582927	0.025732642	0.026609642	0.019763721	0.02622537	0.024962105	0.027924543	0.02508561	0.024583157	0.025741087	0.02366226	0.05020051	0.024967574	0.0250883	0.0278174	0.025648732	0.025371118	0.025613345	0.030673452	0.025185622	0.021539811	0.025233291	0.025594976	0.023469534	0.025835846	0.024144651	0.022965264	0.01761878	0.019420141	0.06937414	0.024854103	0.02654775	0.015951058	0.024487767	0.023470994	0.02251227	0.018242698	0.020754665	0.024172083	0.025059799	0.03955919	0.03754462	0.020012857	0.01648865	0.021708548	0.03793753	0.02033834
Actinobacteriota	S10C755-Lasker2018	0.03673843	0.039486986	0.001758982	0.033993743	0.003216245	0.03716789	0.029810986	0.038041268	0.031579174	0.033623	0.023713859	0.036857247	0.003750233	0.029533809	0.034729168	0.0038995	0.002029849	0.002619981	0.002465573	0.005245605	0.003142166	0.003633164	0.002174916	0.001965602	0.003920586	0.004471109	0.003506893	0.002745513	0.002442694	0.002600374	0.002609967	0.002797321	0.003101736	0.004095528	0.00281516	0.003420311	0.003348895	0.003381465	0.002537231	0.003851616	0.002364895	0.007240062	0.002832093	0.002655117	0.00513482	0.003816031	0.001888686	0.002465345	0.001955457	0.00132487	0.001328333	0.00195306	0.002466799	0.003797081	0.001596283	0.000930636	0.00047776	0.002076688	0.001106774	0.000796933	0.000519737	0.002629113
Proteobacteria	S10C771-Flyer2018	0.00065776	0.000214855	0.001597569	0.006703831	0.000130395	0.000142132	0.05318353	0.000405332	0.001598425	0.004131921	9.68E-06	4.51E-06	1.05E-05	0.02622867	0.000173724	0.00033495	0.001104183	0.011585167	1.94E-05	2.15E-05	0.024587933	0.001077062	0.000182837	0.001634703	0.002320886	2.62E-06	1.17E-05	1.14E-05	0.008876354	0.000217642	7.24E-05	0.001344469	0.002480721	0.000716684	6.20E-06	0.004264847	0.01843458	0.000242615	4.14E-05	0.0002581	0.001411969	6.06E-06	0.000673307	6.18E-06	0.014269254	0.000285815	7.04E-05	0.003457548	0.002158839	0	7.49E-06	0	0.016136602	0.000222593	4.84E-05	0.001898056	7.47E-06	2.02E-06	6.02E-06	0.017406072	0.000159453	0.000795401
Thermoplasmatota	S11C1071-Lasker2018	2.82E-05	2.38E-05	0.000184322	2.38E-05	0.000144824	3.20E-05	2.09E-05	4.22E-05	2.39E-05	1.74E-05	0.000170566	3.13E-05	0.000102634	3.05E-05	3.20E-05	0.00011578	0.000165366	0.000101578	0.000123095	0.000114104	6.61E-05	9.23E-05	0.00010682	0.000156193	7.35E-05	8.03E-05	0.002324377	9.35E-05	0.000166761	0.000105048	0.00019543	0.000132028	0.000118304	0.000166029	8.32E-05	8.34E-05	0.000140103	0.000216824	9.20E-05	0.000104416	0.000102125	5.37E-05	8.13E-05	0.000123899	0.0007854	5.38E-05	0.000222919	0.000108208	0.000233525	0.00022921	0.00015697	9.76E-05	7.80E-05	0.000406696	0.000202013	0.001720305	0.000301348	0.000158985	0.000138473	0.000404742	0.000384365	0.000122557
Verrucomicrobiota	S11C1411-Lasker2018	0.000311013	0.000295025	0.00318356	0.000269243	0.006994296	0.000521152	0.000292191	0.000430904	0.000444404	0.000242465	0.001032031	0.000304676	0.003773121	0.000504076	0.000346474	0.006324815	0.00430029	0.006050659	0.005319124	0.003449967	0.007355131	0.00714552	0.00565607	0.004175209	0.007674162	0.00461296	0.00174713	0.007210225	0.007628169	0.006917378	0.004220934	0.005430992	0.006168273	0.006767734	0.0055016	0.006702492	0.007034992	0.00490606	0.004984831	0.008245853	0.004435244	0.004868409	0.006419795	0.00503515	0.001702679	0.007632633	0.003553015	0.004830275	0.004410855	0.004681836	0.004224667	0.007312225	0.004199721	0.002507675	0.003461028	0.000556941	0.00104098	0.002935412	0.002929534	0.001225979	0.000918752	0.006223103
